user_id,isbn,rating
11676,0002005018,13.248382568359375
116866,0002005018,7.381446838378906
152827,0060973129,5.609545707702637
157969,0374157065,7.8811445236206055
67958,0399135782,10.947490692138672
213191,0399135782,7.04563045501709
245827,0399135782,8.00745964050293
11676,0671870432,5.786514759063721
263256,1558746218,5.346452236175537
226745,1881320189,9.585281372070312
7352,0440234743,6.951613426208496
12923,0440234743,5.3672332763671875
13552,0440234743,8.810152053833008
21264,0440234743,4.666092395782471
31299,0440234743,9.26974105834961
64535,0440234743,7.0299482345581055
70666,0440234743,7.065764427185059
75819,0440234743,6.280924320220947
79740,0440234743,3.37432599067688
85534,0440234743,8.517143249511719
100393,0440234743,2.881955623626709
108143,0440234743,9.61442756652832
116127,0440234743,5.865757942199707
122251,0440234743,1.0647459030151367
128463,0440234743,4.711935997009277
131703,0440234743,7.268544673919678
132144,0440234743,7.0336103439331055
134863,0440234743,6.039180755615234
136707,0440234743,8.856825828552246
143939,0440234743,8.719606399536133
144062,0440234743,9.958986282348633
150400,0440234743,5.181450843811035
154730,0440234743,3.724165439605713
165884,0440234743,3.7016916275024414
187533,0440234743,7.960522651672363
187944,0440234743,4.776998519897461
217516,0440234743,6.330224990844727
227392,0440234743,4.046442985534668
240567,0440234743,5.187121868133545
245616,0440234743,2.648068904876709
250101,0440234743,10.436663627624512
258884,0440234743,5.809096336364746
259223,0440234743,9.562764167785645
273979,0440234743,6.391246795654297
6242,0452264464,3.3055498600006104
8570,0452264464,5.303971290588379
11104,0452264464,8.777765274047852
11676,0452264464,7.690679550170898
36197,0452264464,6.084115982055664
36907,0452264464,3.883801221847534
80837,0452264464,5.2096662521362305
102359,0452264464,8.965456008911133
144803,0452264464,4.405465126037598
165319,0452264464,6.034762382507324
174633,0452264464,7.008656978607178
221232,0452264464,5.643062591552734
252627,0452264464,8.762145042419434
271135,0452264464,4.283876895904541
271144,0452264464,4.419832229614258
11676,0609804618,8.431560516357422
79089,0609804618,8.144131660461426
271622,0609804618,10.615541458129883
141518,1841721522,6.700272083282471
157118,1841721522,9.877211570739746
14,0689821166,0.3011411428451538
4784,0971880107,4.260564804077148
8453,0971880107,3.7870798110961914
11554,0971880107,1.7379751205444336
12264,0971880107,2.6931710243225098
13088,0971880107,7.115085601806641
13221,0971880107,0.9178214073181152
14049,0971880107,0.47768592834472656
14461,0971880107,0.378110408782959
20147,0971880107,5.796136856079102
21404,0971880107,1.5911723375320435
24664,0971880107,-1.1970257759094238
28091,0971880107,4.507220268249512
28735,0971880107,1.6842784881591797
32329,0971880107,2.244144916534424
33535,0971880107,3.132258892059326
37538,0971880107,3.6923327445983887
40841,0971880107,1.8258683681488037
41596,0971880107,0.6272209882736206
45666,0971880107,2.1722350120544434
46398,0971880107,2.2115330696105957
49954,0971880107,4.680474281311035
51803,0971880107,-0.9682826995849609
55894,0971880107,1.3984568119049072
59994,0971880107,5.070649147033691
60633,0971880107,2.3420307636260986
61028,0971880107,4.029620170593262
64819,0971880107,3.596201181411743
65145,0971880107,2.367506504058838
65370,0971880107,3.7264461517333984
67636,0971880107,-0.21628296375274658
67704,0971880107,1.0657553672790527
69378,0971880107,1.5777559280395508
70153,0971880107,4.3590593338012695
71162,0971880107,3.1338982582092285
71464,0971880107,3.2246897220611572
72030,0971880107,2.236407995223999
74910,0971880107,3.5765018463134766
79738,0971880107,-0.3795478343963623
83469,0971880107,1.5222060680389404
84682,0971880107,4.142250061035156
89867,0971880107,2.207301139831543
91254,0971880107,0.613548994064331
92727,0971880107,4.277012348175049
98655,0971880107,8.806084632873535
104268,0971880107,8.770872116088867
111433,0971880107,2.6394903659820557
114434,0971880107,2.042268753051758
121070,0971880107,1.687362551689148
127619,0971880107,1.7972798347473145
128447,0971880107,3.3844358921051025
130915,0971880107,6.985267639160156
133645,0971880107,2.4048428535461426
136139,0971880107,4.182193756103516
136237,0971880107,3.2486541271209717
141842,0971880107,4.696508407592773
142600,0971880107,-0.8202142715454102
144133,0971880107,2.376918315887451
148191,0971880107,3.7470803260803223
150657,0971880107,-0.5792958736419678
157783,0971880107,0.059234619140625
159720,0971880107,3.4232027530670166
160241,0971880107,5.194416046142578
161726,0971880107,2.695030450820923
171506,0971880107,3.7191057205200195
172406,0971880107,4.246867656707764
173190,0971880107,5.221162796020508
173315,0971880107,3.7433176040649414
174657,0971880107,4.2931928634643555
175254,0971880107,4.717474937438965
178072,0971880107,1.9173815250396729
179791,0971880107,4.024564266204834
180149,0971880107,1.2324061393737793
180447,0971880107,4.011481285095215
180795,0971880107,3.1874043941497803
181316,0971880107,5.87932014465332
190885,0971880107,3.9954779148101807
191214,0971880107,2.081399917602539
197550,0971880107,4.343323707580566
198045,0971880107,1.968872308731079
201521,0971880107,0.5491209030151367
204652,0971880107,-1.4744312763214111
208478,0971880107,-1.086630940437317
209486,0971880107,2.7355246543884277
210695,0971880107,1.9274485111236572
216262,0971880107,0.9053196907043457
216397,0971880107,5.187457084655762
219132,0971880107,4.174029350280762
219949,0971880107,3.992218494415283
225832,0971880107,1.4104111194610596
230436,0971880107,2.6453754901885986
233451,0971880107,3.222503185272217
233857,0971880107,6.489721775054932
233871,0971880107,2.6408193111419678
234784,0971880107,4.382479667663574
234925,0971880107,3.6454267501831055
235506,0971880107,3.682966709136963
235698,0971880107,2.291285753250122
237283,0971880107,3.013580799102783
239847,0971880107,3.3189218044281006
240541,0971880107,4.635940074920654
242639,0971880107,6.24522590637207
245829,0971880107,3.027144193649292
246344,0971880107,1.8455758094787598
248566,0971880107,3.6864731311798096
249827,0971880107,3.876222610473633
254589,0971880107,2.648149013519287
258675,0971880107,0.7315046787261963
260897,0971880107,0.931206226348877
261015,0971880107,5.313551902770996
263078,0971880107,2.279202938079834
263979,0971880107,0.9897980690002441
264415,0971880107,1.8674638271331787
267881,0971880107,2.327699899673462
269607,0971880107,5.579813480377197
269852,0971880107,4.822895050048828
271364,0971880107,1.8013553619384766
22463,0345402871,11.305082321166992
28731,0345402871,7.967842102050781
35945,0345402871,6.376935958862305
37511,0345402871,9.935659408569336
41084,0345402871,8.74227523803711
55892,0345402871,9.037474632263184
67244,0345402871,4.531014442443848
86680,0345402871,5.806598663330078
107244,0345402871,8.399858474731445
170154,0345402871,4.126049995422363
204591,0345402871,6.168342113494873
234162,0345402871,6.44303035736084
234672,0345402871,7.72107458114624
236235,0345402871,12.241085052490234
267377,0345402871,4.924282073974609
275195,0345402871,8.562506675720215
1848,0345417623,9.699584007263184
10470,0345417623,9.253117561340332
16551,0345417623,7.783172130584717
19085,0345417623,9.868894577026367
30594,0345417623,4.80808687210083
32188,0345417623,11.492116928100586
58351,0345417623,7.050170421600342
61935,0345417623,8.669424057006836
67236,0345417623,8.487940788269043
80538,0345417623,7.4252495765686035
103176,0345417623,5.629755973815918
105925,0345417623,9.077849388122559
106007,0345417623,8.232275009155273
110700,0345417623,8.867412567138672
115435,0345417623,9.206372261047363
119205,0345417623,6.161399841308594
132392,0345417623,7.602782249450684
133462,0345417623,5.4338860511779785
135149,0345417623,5.284755706787109
152015,0345417623,8.44273567199707
161385,0345417623,7.850825309753418
165253,0345417623,6.283751487731934
179843,0345417623,5.704049587249756
185006,0345417623,11.604141235351562
191049,0345417623,2.624220371246338
192479,0345417623,6.718506813049316
197272,0345417623,6.592466831207275
210035,0345417623,7.120913028717041
225989,0345417623,6.879273891448975
227305,0345417623,10.463674545288086
231518,0345417623,11.002565383911133
234879,0345417623,4.518324375152588
235498,0345417623,5.159811019897461
240660,0345417623,6.016565799713135
248468,0345417623,5.910470008850098
249058,0345417623,11.553157806396484
254303,0345417623,4.0284528732299805
266678,0345417623,5.603255748748779
266819,0345417623,6.5746965408325195
22255,0312978383,1.534529209136963
31040,0312978383,6.414914608001709
61901,0312978383,10.88428783416748
135317,0312978383,6.942722320556641
135965,0312978383,9.50004768371582
147978,0312978383,8.797515869140625
17,0425099148,3.724994659423828
180975,0553264990,11.06544303894043
25981,0553278398,5.024262428283691
37168,0553278398,9.527464866638184
234672,0553278398,7.779849529266357
98930,0684823802,7.203741073608398
17,0891075275,3.3976683616638184
141493,0891075275,7.383203029632568
162639,0891075275,9.577880859375
175815,0891075275,5.076331615447998
136255,0891076182,2.8289575576782227
151373,0891076182,5.879376411437988
161903,0891076182,8.93950080871582
119027,0375759778,3.6227633953094482
235867,0375759778,8.347546577453613
101606,0425163091,9.548468589782715
122519,0375406328,5.040290355682373
237856,0375406328,7.827909469604492
2766,0446310786,7.8328118324279785
8253,0446310786,10.50639820098877
13850,0446310786,7.225697040557861
17950,0446310786,8.097941398620605
45340,0446310786,10.076171875
46443,0446310786,7.98232364654541
49204,0446310786,6.991325855255127
55187,0446310786,8.831048965454102
57398,0446310786,11.944666862487793
59038,0446310786,9.459125518798828
63545,0446310786,8.008938789367676
72886,0446310786,7.3671064376831055
89874,0446310786,9.960892677307129
98440,0446310786,7.73126745223999
98468,0446310786,11.435559272766113
101126,0446310786,2.0660440921783447
104657,0446310786,9.064779281616211
117577,0446310786,9.06568717956543
129641,0446310786,9.10483455657959
137746,0446310786,9.429826736450195
138543,0446310786,8.219983100891113
157851,0446310786,7.7385382652282715
160509,0446310786,11.118844032287598
168047,0446310786,9.323238372802734
178953,0446310786,9.969612121582031
181176,0446310786,6.3776750564575195
184299,0446310786,9.366830825805664
192353,0446310786,7.3518171310424805
204494,0446310786,8.143658638000488
204762,0446310786,8.629281997680664
209160,0446310786,8.448204040527344
209516,0446310786,10.005518913269043
209724,0446310786,7.776127815246582
209789,0446310786,7.531253337860107
226847,0446310786,4.1863861083984375
234205,0446310786,7.912879943847656
235030,0446310786,11.669976234436035
236058,0446310786,8.66163444519043
240567,0446310786,10.330778121948242
246759,0446310786,4.265149116516113
251422,0446310786,9.530412673950195
251844,0446310786,9.203150749206543
261611,0446310786,10.011772155761719
2766,0449005615,7.311805725097656
11676,0449005615,7.32910680770874
25981,0449005615,5.885645389556885
28945,0449005615,5.847840309143066
65791,0449005615,8.225381851196289
88738,0449005615,9.92393684387207
94542,0449005615,8.487205505371094
95173,0449005615,6.354541778564453
124175,0449005615,7.309655666351318
125222,0449005615,6.748893737792969
126604,0449005615,6.497957706451416
127359,0449005615,10.363125801086426
132686,0449005615,3.6353914737701416
135149,0449005615,8.795062065124512
148263,0449005615,10.052210807800293
174807,0449005615,7.085556983947754
180314,0449005615,7.327361106872559
204783,0449005615,7.344529151916504
206107,0449005615,6.101335525512695
208510,0449005615,6.380176544189453
214223,0449005615,6.379616737365723
240710,0449005615,6.463953495025635
269280,0449005615,7.305773735046387
277722,0449005615,8.042886734008789
20462,0060168013,6.429277420043945
36554,0060168013,6.246082305908203
149667,0060168013,6.048149585723877
223096,0060168013,3.08915638923645
258147,0060168013,11.6009521484375
105904,0061099686,8.859236717224121
142579,0061099686,9.120129585266113
47316,0553582909,6.5326385498046875
204524,0553582909,9.096216201782227
22045,0671888587,7.021241664886475
25981,0671888587,1.1177256107330322
39440,0671888587,6.441330909729004
59269,0671888587,6.899925231933594
168702,0671888587,6.843629837036133
173481,0671888587,5.953788757324219
264031,0671888587,7.781205654144287
264082,0671888587,5.322930335998535
39662,0553582747,3.8048806190490723
49377,0553582747,8.13908576965332
90657,0553582747,5.443614482879639
106849,0553582747,8.900357246398926
108405,0553582747,8.135566711425781
110973,0553582747,7.339929580688477
128732,0553582747,7.628152847290039
165267,0553582747,8.092599868774414
170997,0553582747,11.871780395507812
171968,0553582747,11.41537857055664
218836,0553582747,4.394981384277344
232736,0553582747,7.971634864807129
241666,0553582747,9.609817504882812
248594,0553582747,8.187016487121582
8870,0425182908,2.919142246246338
16010,0425182908,2.4529147148132324
19570,0425182908,4.903632164001465
30035,0425182908,1.6678576469421387
45315,0425182908,4.305059432983398
82842,0425182908,5.789629936218262
83287,0425182908,4.422307968139648
88278,0425182908,1.0379319190979004
108405,0425182908,1.3537191152572632
128742,0425182908,1.0602660179138184
195386,0425182908,3.3956644535064697
201568,0425182908,6.361916542053223
244484,0425182908,3.193603992462158
256407,0425182908,7.52193021774292
18979,042518630X,6.517974376678467
23624,042518630X,6.956600666046143
42256,042518630X,9.964111328125
72238,042518630X,7.6083269119262695
98391,042518630X,10.234689712524414
153662,042518630X,9.629035949707031
227520,042518630X,9.11217212677002
91103,0440223571,6.919299125671387
94385,0440223571,2.553133249282837
101422,0440223571,5.770368576049805
240144,0440223571,9.691535949707031
35859,0842342702,10.946971893310547
67627,0842342702,6.983386039733887
68984,0842342702,7.696774959564209
108306,0842342702,0.31490492820739746
135855,0842342702,7.289068222045898
246230,0842342702,8.367532730102539
251003,0842342702,5.979035377502441
251501,0842342702,5.653571128845215
260974,0842342702,8.23851203918457
51,0440225701,5.5016889572143555
6866,0440225701,2.3836350440979004
32036,0440225701,4.817089080810547
32524,0440225701,6.009120941162109
36286,0440225701,4.725610733032227
43619,0440225701,7.835075378417969
56307,0440225701,8.866881370544434
84882,0440225701,7.735219955444336
119631,0440225701,7.367558479309082
130658,0440225701,2.573948621749878
134247,0440225701,8.38679027557373
137589,0440225701,6.606518745422363
159506,0440225701,7.3941650390625
174726,0440225701,5.9907331466674805
207440,0440225701,5.036499977111816
209373,0440225701,7.756500244140625
224427,0440225701,6.540177345275879
227705,0440225701,7.940281391143799
229011,0440225701,4.528960227966309
231251,0440225701,4.6296186447143555
232316,0440225701,5.986496925354004
232945,0440225701,9.162163734436035
233526,0440225701,7.892481803894043
236172,0440225701,9.287973403930664
269614,0440225701,6.829533100128174
277922,0440225701,10.531692504882812
278333,0440225701,6.263522624969482
53,0060914068,9.68673038482666
53,0245542957,6.4286651611328125
209229,0380715899,7.0043182373046875
58151,0671623249,8.049674987792969
75852,0671623249,11.303815841674805
114655,0671623249,1.6505107879638672
255092,0671623249,10.111997604370117
259793,0671623249,7.858574390411377
58252,0679810307,3.7855706214904785
75908,0679865691,6.304884910583496
245988,0345260317,2.060239315032959
11718,042511774X,7.882575511932373
111979,042511774X,4.993621349334717
114544,042511774X,3.6615943908691406
152186,042511774X,11.890531539916992
152990,042511774X,7.293576240539551
180915,042511774X,-0.5284502506256104
186848,042511774X,5.71221923828125
223154,042511774X,5.468103885650635
241652,042511774X,2.6377615928649902
1650,0804106304,8.21233081817627
1773,0804106304,5.559503555297852
3026,0804106304,4.842469215393066
7958,0804106304,9.427623748779297
11657,0804106304,3.8257980346679688
25966,0804106304,8.128434181213379
28204,0804106304,6.823564529418945
30806,0804106304,4.884987831115723
36677,0804106304,9.372699737548828
36907,0804106304,6.6313276290893555
45557,0804106304,9.418120384216309
49980,0804106304,8.786516189575195
60707,0804106304,8.213773727416992
68721,0804106304,7.2860107421875
96009,0804106304,6.476407051086426
